-11.5 	  1.5 	 0.000
-11.5 	  2.0 	 0.000
-11.5 	  2.5 	 0.000
-11.5 	  3.0 	 0.000
-11.5 	  3.5 	 0.000
-11.5 	  4.0 	 0.000
-11.5 	  4.5 	 0.000
-11.5 	  5.0 	 0.000
-11.5 	  5.5 	 0.000
-11.5 	  6.0 	 0.000
-11.5 	  6.5 	 0.000
-11.5 	  7.0 	 0.000
-11.5 	  7.5 	 0.000
-11.5 	  8.0 	 0.000
-11.5 	  8.5 	 0.000
-11.5 	  9.0 	 0.000
-11.5 	  9.5 	 0.000
-11.5 	 10.0 	 0.000
-11.5 	 10.5 	 0.000
-11.5 	 11.0 	 0.000
-11.5 	 11.5 	 0.000
-11.5 	 12.0 	 0.000

-11.0 	 -12.0 	 0.000
-11.0 	 -11.5 	 0.000
-11.0 	 -11.0 	 0.000
-11.0 	 -10.5 	 0.000
-11.0 	 -10.0 	 0.000
-11.0 	 -9.5 	 0.000
-11.0 	 -9.0 	 0.000
-11.0 	 -8.5 	 0.000
-11.0 	 -8.0 	 0.000
-11.0 	 -7.5 	 0.000
-11.0 	 -7.0 	 0.000
-11.0 	 -6.5 	 0.000
-11.0 	 -6.0 	 0.000
-11.0 	 -5.5 	 0.000
-11.0 	 -5.0 	 0.000
-11.0 	 -4.5 	 0.000
-11.0 	 -4.0 	 0.000
-11.0 	 -3.5 	 0.000
-11.0 	 -3.0 	 0.000
-11.0 	 -2.5 	 0.000
-11.0 	 -2.0 	 0.000
-11.0 	 -1.5 	 0.000
-11.0 	 -1.0 	 0.000
-11.0 	 -0.5 	 0.000
-11.0 	  0.0 	 0.000
-11.0 	  0.5 	 0.000
-11.0 	  1.0 	 0.000
-11.0 	  1.5 	 0.000
-11.0 	  2.0 	 0.000
-11.0 	  2.5 	 0.000
-11.0 	  3.0 	 0.000
-11.0 	  3.5 	 0.000
-11.0 	  4.0 	 0.000
-11.0 	  4.5 	 0.000
-11.0 	  5.0 	 0.000
-11.0 	  5.5 	 0.000
-11.0 	  6.0 	 0.000
-11.0 	  6.5 	 0.000
-11.0 	  7.0 	 0.000
-11.0 	  7.5 	 0.000
-11.0 	  8.0 	 0.000
-11.0 	  8.5 	 0.000
-11.0 	  9.0 	 0.000
-11.0 	  9.5 	 0.000
-11.0 	 10.0 	 0.000
-11.0 	 10.5 	 0.000
-11.0 	 11.0 	 0.000
-11.0 	 11.5 	 0.000
-11.0 	 12.0 	 0.000

-10.5 	 -12.0 	 0.000
-10.5 	 -11.5 	 0.000
-10.5 	 -11.0 	 0.000
-10.5 	 -10.5 	 0.000
-10.5 	 -10.0 	 0.000
-10.5 	 -9.5 	 0.000
-10.5 	 -9.0 	 0.000
-10.5 	 -8.5 	 0.000
-10.5 	 -8.0 	 0.000
-10.5 	 -7.5 	 0.000
-10.5 	 -7.0 	 0.000
-10.5 	 -6.5 	 0.000
-10.5 	 -6.0 	 0.000
-10.5 	 -5.5 	 0.000
-10.5 	 -5.0 	 0.000
-10.5 	 -4.5 	 0.000
-10.5 	 -4.0 	 0.000
-10.5 	 -3.5 	 0.000
-10.5 	 -3.0 	 0.000
-10.5 	 -2.5 	 0.000
-10.5 	 -2.0 	 0.000
-10.5 	 -1.5 	 0.000
-10.5 	 -1.0 	 0.000
-10.5 	 -0.5 	 0.000
-10.5 	  0.0 	 0.000
-10.5 	  0.5 	 0.000
-10.5 	  1.0 	 0.000
-10.5 	  1.5 	 0.000
-10.5 	  2.0 	 0.000
-10.5 	  2.5 	 0.000
-10.5 	  3.0 	 0.000
-10.5 	  3.5 	 0.000
-10.5 	  4.0 	 0.000
-10.5 	  4.5 	 0.000
-10.5 	  5.0 	 0.000
-10.5 	  5.5 	 0.000
-10.5 	  6.0 	 0.000
-10.5 	  6.5 	 0.000
-10.5 	  7.0 	 0.000
-10.5 	  7.5 	 0.000
-10.5 	  8.0 	 0.000
-10.5 	  8.5 	 0.000
-10.5 	  9.0 	 0.000
-10.5 	  9.5 	 0.000
-10.5 	 10.0 	 0.000
-10.5 	 10.5 	 0.000
-10.5 	 11.0 	 0.000
-10.5 	 11.5 	 0.000
-10.5 	 12.0 	 0.000

-10.0 	 -12.0 	 0.000
-10.0 	 -11.5 	 0.000
-10.0 	 -11.0 	 0.000
-10.0 	 -10.5 	 0.000
-10.0 	 -10.0 	 0.000
-10.0 	 -9.5 	 0.000
-10.0 	 -9.0 	 0.000
-10.0 	 -8.5 	 0.000
-10.0 	 -8.0 	 0.000
-10.0 	 -7.5 	 0.000
-10.0 	 -7.0 	 0.000
-10.0 	 -6.5 	 0.000
-10.0 	 -6.0 	 0.000
-10.0 	 -5.5 	 0.000
-10.0 	 -5.0 	 0.000
-10.0 	 -4.5 	 0.000
-10.0 	 -4.0 	 0.000
-10.0 	 -3.5 	 0.000
-10.0 	 -3.0 	 0.000
-10.0 	 -2.5 	 0.000
-10.0 	 -2.0 	 0.000
-10.0 	 -1.5 	 0.000
-10.0 	 -1.0 	 0.000
-10.0 	 -0.5 	 0.000
-10.0 	  0.0 	 0.000
-10.0 	  0.5 	 0.000
-10.0 	  1.0 	 0.000
-10.0 	  1.5 	 0.000
-10.0 	  2.0 	 0.000
-10.0 	  2.5 	 0.000
-10.0 	  3.0 	 0.000
-10.0 	  3.5 	 0.000
-10.0 	  4.0 	 0.000
-10.0 	  4.5 	 0.000
-10.0 	  5.0 	 0.000
-10.0 	  5.5 	 0.000
-10.0 	  6.0 	 0.000
-10.0 	  6.5 	 0.000
-10.0 	  7.0 	 0.000
-10.0 	  7.5 	 0.000
-10.0 	  8.0 	 0.000
-10.0 	  8.5 	 0.000
-10.0 	  9.0 	 0.000
-10.0 	  9.5 	 0.000
-10.0 	 10.0 	 0.000
-10.0 	 10.5 	 0.000
-10.0 	 11.0 	 0.000
-10.0 	 11.5 	 0.000
-10.0 	 12.0 	 0.000

-9.5 	 -12.0 	 0.000
-9.5 	 -11.5 	 0.000
-9.5 	 -11.0 	 0.000
-9.5 	 -10.5 	 0.000
-9.5 	 -10.0 	 0.000
-9.5 	 -9.5 	 0.000
-9.5 	 -9.0 	 0.000
-9.5 	 -8.5 	 0.000
-9.5 	 -8.0 	 0.000
-9.5 	 -7.5 	 0.000
-9.5 	 -7.0 	 0.000
-9.5 	 -6.5 	 0.000
-9.5 	 -6.0 	 0.000
-9.5 	 -5.5 	 0.000
-9.5 	 -5.0 	 0.000
-9.5 	 -4.5 	 0.000
-9.5 	 -4.0 	 0.000
-9.5 	 -3.5 	 0.000
-9.5 	 -3.0 	 0.000
-9.5 	 -2.5 	 0.000
-9.5 	 -2.0 	 0.001
-9.5 	 -1.5 	 0.000
-9.5 	 -1.0 	 0.000
-9.5 	 -0.5 	 0.001
-9.5 	  0.0 	 0.000
-9.5 	  0.5 	 0.000
-9.5 	  1.0 	 0.000
-9.5 	  1.5 	 0.000
-9.5 	  2.0 	 0.000
-9.5 	  2.5 	 0.000
-9.5 	  3.0 	 0.000
-9.5 	  3.5 	 0.000
-9.5 	  4.0 	 0.000
-9.5 	  4.5 	 0.000
-9.5 	  5.0 	 0.000
-9.5 	  5.5 	 0.000
-9.5 	  6.0 	 0.000
-9.5 	  6.5 	 0.000
-9.5 	  7.0 	 0.000
-9.5 	  7.5 	 0.000
-9.5 	  8.0 	 0.000
-9.5 	  8.5 	 0.000
-9.5 	  9.0 	 0.000
-9.5 	  9.5 	 0.000
-9.5 	 10.0 	 0.000
-9.5 	 10.5 	 0.000
-9.5 	 11.0 	 0.000
-9.5 	 11.5 	 0.000
-9.5 	 12.0 	 0.000

-9.0 	 -12.0 	 0.000
-9.0 	 -11.5 	 0.000
-9.0 	 -11.0 	 0.000
-9.0 	 -10.5 	 0.000
-9.0 	 -10.0 	 0.000
-9.0 	 -9.5 	 0.000
-9.0 	 -9.0 	 0.000
-9.0 	 -8.5 	 0.000
-9.0 	 -8.0 	 0.000
-9.0 	 -7.5 	 0.000
-9.0 	 -7.0 	 0.000
-9.0 	 -6.5 	 0.000
-9.0 	 -6.0 	 0.000
-9.0 	 -5.5 	 0.000
-9.0 	 -5.0 	 0.000
-9.0 	 -4.5 	 0.000
-9.0 	 -4.0 	 0.000
-9.0 	 -3.5 	 0.001
-9.0 	 -3.0 	 0.001
-9.0 	 -2.5 	 0.000
-9.0 	 -2.0 	 0.001
-9.0 	 -1.5 	 0.001
-9.0 	 -1.0 	 0.001
-9.0 	 -0.5 	 0.001
-9.0 	  0.0 	 0.001
-9.0 	  0.5 	 0.001
-9.0 	  1.0 	 0.000
-9.0 	  1.5 	 0.001
-9.0 	  2.0 	 0.000
-9.0 	  2.5 	 0.000
-9.0 	  3.0 	 0.000
-9.0 	  3.5 	 0.000
-9.0 	  4.0 	 0.000
-9.0 	  4.5 	 0.000
-9.0 	  5.0 	 0.000
-9.0 	  5.5 	 0.000
-9.0 	  6.0 	 0.000
-9.0 	  6.5 	 0.000
-9.0 	  7.0 	 0.000
-9.0 	  7.5 	 0.000
-9.0 	  8.0 	 0.000
-9.0 	  8.5 	 0.000
-9.0 	  9.0 	 0.000
-9.0 	  9.5 	 0.000
-9.0 	 10.0 	 0.000
-9.0 	 10.5 	 0.000
-9.0 	 11.0 	 0.000
-9.0 	 11.5 	 0.000
-9.0 	 12.0 	 0.000

-8.5 	 -12.0 	 0.000
-8.5 	 -11.5 	 0.000
-8.5 	 -11.0 	 0.000
-8.5 	 -10.5 	 0.000
-8.5 	 -10.0 	 0.000
-8.5 	 -9.5 	 0.000
-8.5 	 -9.0 	 0.000
-8.5 	 -8.5 	 0.000
-8.5 	 -8.0 	 0.000
-8.5 	 -7.5 	 0.000
-8.5 	 -7.0 	 0.000
-8.5 	 -6.5 	 0.000
-8.5 	 -6.0 	 0.000
-8.5 	 -5.5 	 0.000
-8.5 	 -5.0 	 0.001
-8.5 	 -4.5 	 0.000
-8.5 	 -4.0 	 0.001
-8.5 	 -3.5 	 0.001
-8.5 	 -3.0 	 0.001
-8.5 	 -2.5 	 0.002
-8.5 	 -2.0 	 0.001
-8.5 	 -1.5 	 0.001
-8.5 	 -1.0 	 0.001
-8.5 	 -0.5 	 0.001
-8.5 	  0.0 	 0.001
-8.5 	  0.5 	 0.001
-8.5 	  1.0 	 0.002
-8.5 	  1.5 	 0.000
-8.5 	  2.0 	 0.001
-8.5 	  2.5 	 0.001
-8.5 	  3.0 	 0.001
-8.5 	  3.5 	 0.000
-8.5 	  4.0 	 0.000
-8.5 	  4.5 	 0.000
-8.5 	  5.0 	 0.000
-8.5 	  5.5 	 0.000
-8.5 	  6.0 	 0.000
-8.5 	  6.5 	 0.000
-8.5 	  7.0 	 0.000
-8.5 	  7.5 	 0.000
-8.5 	  8.0 	 0.000
-8.5 	  8.5 	 0.000
-8.5 	  9.0 	 0.000
-8.5 	  9.5 	 0.000
-8.5 	 10.0 	 0.000
-8.5 	 10.5 	 0.000
-8.5 	 11.0 	 0.000
-8.5 	 11.5 	 0.000
-8.5 	 12.0 	 0.000

-8.0 	 -12.0 	 0.000
-8.0 	 -11.5 	 0.000
-8.0 	 -11.0 	 0.000
-8.0 	 -10.5 	 0.000
-8.0 	 -10.0 	 0.000
-8.0 	 -9.5 	 0.000
-8.0 	 -9.0 	 0.000
-8.0 	 -8.5 	 0.000
-8.0 	 -8.0 	 0.000
-8.0 	 -7.5 	 0.000
-8.0 	 -7.0 	 0.000
-8.0 	 -6.5 	 0.000
-8.0 	 -6.0 	 0.000
-8.0 	 -5.5 	 0.000
-8.0 	 -5.0 	 0.001
-8.0 	 -4.5 	 0.001
-8.0 	 -4.0 	 0.001
-8.0 	 -3.5 	 0.001
-8.0 	 -3.0 	 0.001
-8.0 	 -2.5 	 0.002
-8.0 	 -2.0 	 0.001
-8.0 	 -1.5 	 0.002
-8.0 	 -1.0 	 0.001
-8.0 	 -0.5 	 0.001
-8.0 	  0.0 	 0.002
-8.0 	  0.5 	 0.001
-8.0 	  1.0 	 0.001
-8.0 	  1.5 	 0.002
-8.0 	  2.0 	 0.002
-8.0 	  2.5 	 0.001
-8.0 	  3.0 	 0.001
-8.0 	  3.5 	 0.000
-8.0 	  4.0 	 0.001
-8.0 	  4.5 	 0.000
-8.0 	  5.0 	 0.000
-8.0 	  5.5 	 0.000
-8.0 	  6.0 	 0.000
-8.0 	  6.5 	 0.000
-8.0 	  7.0 	 0.000
-8.0 	  7.5 	 0.000
-8.0 	  8.0 	 0.000
-8.0 	  8.5 	 0.000
-8.0 	  9.0 	 0.000
-8.0 	  9.5 	 0.000
-8.0 	 10.0 	 0.000
-8.0 	 10.5 	 0.000
-8.0 	 11.0 	 0.000
-8.0 	 11.5 	 0.000
-8.0 	 12.0 	 0.000

-7.5 	 -12.0 	 0.000
-7.5 	 -11.5 	 0.000
-7.5 	 -11.0 	 0.000
-7.5 	 -10.5 	 0.000
-7.5 	 -10.0 	 0.000
-7.5 	 -9.5 	 0.000
-7.5 	 -9.0 	 0.000
-7.5 	 -8.5 	 0.000
-7.5 	 -8.0 	 0.000
-7.5 	 -7.5 	 0.000
-7.5 	 -7.0 	 0.000
-7.5 	 -6.5 	 0.000
-7.5 	 -6.0 	 0.000
-7.5 	 -5.5 	 0.000
-7.5 	 -5.0 	 0.001
-7.5 	 -4.5 	 0.001
-7.5 	 -4.0 	 0.001
-7.5 	 -3.5 	 0.001
-7.5 	 -3.0 	 0.001
-7.5 	 -2.5 	 0.001
-7.5 	 -2.0 	 0.002
-7.5 	 -1.5 	 0.001
-7.5 	 -1.0 	 0.002
-7.5 	 -0.5 	 0.002
-7.5 	  0.0 	 0.002
-7.5 	  0.5 	 0.002
-7.5 	  1.0 	 0.002
-7.5 	  1.5 	 0.002
-7.5 	  2.0 	 0.001
-7.5 	  2.5 	 0.001
-7.5 	  3.0 	 0.002
-7.5 	  3.5 	 0.001
-7.5 	  4.0 	 0.001
-7.5 	  4.5 	 0.000
-7.5 	  5.0 	 0.000
-7.5 	  5.5 	 0.000
-7.5 	  6.0 	 0.000
-7.5 	  6.5 	 0.000
-7.5 	  7.0 	 0.000
-7.5 	  7.5 	 0.000
-7.5 	  8.0 	 0.000
-7.5 	  8.5 	 0.000
-7.5 	  9.0 	 0.000
-7.5 	  9.5 	 0.000
-7.5 	 10.0 	 0.000
-7.5 	 10.5 	 0.000
-7.5 	 11.0 	 0.000
-7.5 	 11.5 	 0.000
-7.5 	 12.0 	 0.000

-7.0 	 -12.0 	 0.000
-7.0 	 -11.5 	 0.000
-7.0 	 -11.0 	 0.000
-7.0 	 -10.5 	 0.000
-7.0 	 -10.0 	 0.000
-7.0 	 -9.5 	 0.000
-7.0 	 -9.0 	 0.000
-7.0 	 -8.5 	 0.000
-7.0 	 -8.0 	 0.000
-7.0 	 -7.5 	 0.000
-7.0 	 -7.0 	 0.000
-7.0 	 -6.5 	 0.000
-7.0 	 -6.0 	 0.001
-7.0 	 -5.5 	 0.000
-7.0 	 -5.0 	 0.000
-7.0 	 -4.5 	 0.001
-7.0 	 -4.0 	 0.001
-7.0 	 -3.5 	 0.001
-7.0 	 -3.0 	 0.001
-7.0 	 -2.5 	 0.000
-7.0 	 -2.0 	 0.001
-7.0 	 -1.5 	 0.001
-7.0 	 -1.0 	 0.002
-7.0 	 -0.5 	 0.003
-7.0 	  0.0 	 0.002
-7.0 	  0.5 	 0.002
-7.0 	  1.0 	 0.003
-7.0 	  1.5 	 0.002
-7.0 	  2.0 	 0.002
-7.0 	  2.5 	 0.001
-7.0 	  3.0 	 0.001
-7.0 	  3.5 	 0.001
-7.0 	  4.0 	 0.001
-7.0 	  4.5 	 0.000
-7.0 	  5.0 	 0.000
-7.0 	  5.5 	 0.000
-7.0 	  6.0 	 0.000
-7.0 	  6.5 	 0.000
-7.0 	  7.0 	 0.000
-7.0 	  7.5 	 0.000
-7.0 	  8.0 	 0.000
-7.0 	  8.5 	 0.000
-7.0 	  9.0 	 0.000
-7.0 	  9.5 	 0.000
-7.0 	 10.0 	 0.000
-7.0 	 10.5 	 0.000
-7.0 	 11.0 	 0.000
-7.0 	 11.5 	 0.000
-7.0 	 12.0 	 0.000

-6.5 	 -12.0 	 0.000
-6.5 	 -11.5 	 0.000
-6.5 	 -11.0 	 0.000
-6.5 	 -10.5 	 0.000
-6.5 	 -10.0 	 0.000
-6.5 	 -9.5 	 0.000
-6.5 	 -9.0 	 0.000
-6.5 	 -8.5 	 0.000
-6.5 	 -8.0 	 0.000
-6.5 	 -7.5 	 0.000
-6.5 	 -7.0 	 0.000
-6.5 	 -6.5 	 0.000
-6.5 	 -6.0 	 0.000
-6.5 	 -5.5 	 0.001
-6.5 	 -5.0 	 0.000
-6.5 	 -4.5 	 0.001
-6.5 	 -4.0 	 0.001
-6.5 	 -3.5 	 0.001
-6.5 	 -3.0 	 0.001
-6.5 	 -2.5 	 0.002
-6.5 	 -2.0 	 0.001
-6.5 	 -1.5 	 0.002
-6.5 	 -1.0 	 0.001
-6.5 	 -0.5 	 0.002
-6.5 	  0.0 	 0.003
-6.5 	  0.5 	 0.002
-6.5 	  1.0 	 0.002
-6.5 	  1.5 	 0.002
-6.5 	  2.0 	 0.002
-6.5 	  2.5 	 0.001
-6.5 	  3.0 	 0.002
-6.5 	  3.5 	 0.001
-6.5 	  4.0 	 0.001
-6.5 	  4.5 	 0.001
-6.5 	  5.0 	 0.000
-6.5 	  5.5 	 0.000
-6.5 	  6.0 	 0.000
-6.5 	  6.5 	 0.000
-6.5 	  7.0 	 0.000
-6.5 	  7.5 	 0.000
-6.5 	  8.0 	 0.000
-6.5 	  8.5 	 0.000
-6.5 	  9.0 	 0.000
-6.5 	  9.5 	 0.000
-6.5 	 10.0 	 0.000
-6.5 	 10.5 	 0.000
-6.5 	 11.0 	 0.000
-6.5 	 11.5 	 0.000
-6.5 	 12.0 	 0.000

-6.0 	 -12.0 	 0.000
-6.0 	 -11.5 	 0.000
-6.0 	 -11.0 	 0.000
-6.0 	 -10.5 	 0.000
-6.0 	 -10.0 	 0.000
-6.0 	 -9.5 	 0.000
-6.0 	 -9.0 	 0.000
-6.0 	 -8.5 	 0.000
-6.0 	 -8.0 	 0.000
-6.0 	 -7.5 	 0.000
-6.0 	 -7.0 	 0.000
-6.0 	 -6.5 	 0.001
-6.0 	 -6.0 	 0.000
-6.0 	 -5.5 	 0.000
-6.0 	 -5.0 	 0.000
-6.0 	 -4.5 	 0.001
-6.0 	 -4.0 	 0.001
-6.0 	 -3.5 	 0.001
-6.0 	 -3.0 	 0.001
-6.0 	 -2.5 	 0.001
-6.0 	 -2.0 	 0.002
-6.0 	 -1.5 	 0.002
-6.0 	 -1.0 	 0.002
-6.0 	 -0.5 	 0.003
-6.0 	  0.0 	 0.002
-6.0 	  0.5 	 0.002
-6.0 	  1.0 	 0.003
-6.0 	  1.5 	 0.001
-6.0 	  2.0 	 0.001
-6.0 	  2.5 	 0.002
-6.0 	  3.0 	 0.001
-6.0 	  3.5 	 0.002
-6.0 	  4.0 	 0.002
-6.0 	  4.5 	 0.001
-6.0 	  5.0 	 0.001
-6.0 	  5.5 	 0.000
-6.0 	  6.0 	 0.000
-6.0 	  6.5 	 0.000
-6.0 	  7.0 	 0.000
-6.0 	  7.5 	 0.000
-6.0 	  8.0 	 0.000
-6.0 	  8.5 	 0.000
-6.0 	  9.0 	 0.000
-6.0 	  9.5 	 0.000
-6.0 	 10.0 	 0.000
-6.0 	 10.5 	 0.000
-6.0 	 11.0 	 0.000
-6.0 	 11.5 	 0.000
-6.0 	 12.0 	 0.000

-5.5 	 -12.0 	 0.000
-5.5 	 -11.5 	 0.000
-5.5 	 -11.0 	 0.000
-5.5 	 -10.5 	 0.000
-5.5 	 -10.0 	 0.000
-5.5 	 -9.5 	 0.000
-5.5 	 -9.0 	 0.000
-5.5 	 -8.5 	 0.000
-5.5 	 -8.0 	 0.000
-5.5 	 -7.5 	 0.000
-5.5 	 -7.0 	 0.000
-5.5 	 -6.5 	 0.000
-5.5 	 -6.0 	 0.000
-5.5 	 -5.5 	 0.001
-5.5 	 -5.0 	 0.001
-5.5 	 -4.5 	 0.001
-5.5 	 -4.0 	 0.001
-5.5 	 -3.5 	 0.001
-5.5 	 -3.0 	 0.001
-5.5 	 -2.5 	 0.002
-5.5 	 -2.0 	 0.001
-5.5 	 -1.5 	 0.002
-5.5 	 -1.0 	 0.002
-5.5 	 -0.5 	 0.001
-5.5 	  0.0 	 0.002
-5.5 	  0.5 	 0.001
-5.5 	  1.0 	 0.001
-5.5 	  1.5 	 0.002
-5.5 	  2.0 	 0.002
-5.5 	  2.5 	 0.002
-5.5 	  3.0 	 0.001
-5.5 	  3.5 	 0.002
-5.5 	  4.0 	 0.002
-5.5 	  4.5 	 0.002
-5.5 	  5.0 	 0.000
-5.5 	  5.5 	 0.001
-5.5 	  6.0 	 0.000
-5.5 	  6.5 	 0.000
-5.5 	  7.0 	 0.000
-5.5 	  7.5 	 0.000
-5.5 	  8.0 	 0.000
-5.5 	  8.5 	 0.000
-5.5 	  9.0 	 0.000
-5.5 	  9.5 	 0.000
-5.5 	 10.0 	 0.000
-5.5 	 10.5 	 0.000
-5.5 	 11.0 	 0.000
-5.5 	 11.5 	 0.000
-5.5 	 12.0 	 0.000

-5.0 	 -12.0 	 0.000
-5.0 	 -11.5 	 0.000
-5.0 	 -11.0 	 0.000
-5.0 	 -10.5 	 0.000
-5.0 	 -10.0 	 0.000
-5.0 	 -9.5 	 0.000
-5.0 	 -9.0 	 0.000
-5.0 	 -8.5 	 0.000
-5.0 	 -8.0 	 0.000
-5.0 	 -7.5 	 0.000
-5.0 	 -7.0 	 0.000
-5.0 	 -6.5 	 0.001
-5.0 	 -6.0 	 0.000
-5.0 	 -5.5 	 0.001
-5.0 	 -5.0 	 0.000
-5.0 	 -4.5 	 0.000
-5.0 	 -4.0 	 0.001
-5.0 	 -3.5 	 0.001
-5.0 	 -3.0 	 0.002
-5.0 	 -2.5 	 0.002
-5.0 	 -2.0 	 0.002
-5.0 	 -1.5 	 0.002
-5.0 	 -1.0 	 0.003
-5.0 	 -0.5 	 0.002
-5.0 	  0.0 	 0.002
-5.0 	  0.5 	 0.001
-5.0 	  1.0 	 0.002
-5.0 	  1.5 	 0.002
-5.0 	  2.0 	 0.001
-5.0 	  2.5 	 0.001
-5.0 	  3.0 	 0.001
-5.0 	  3.5 	 0.002
-5.0 	  4.0 	 0.001
-5.0 	  4.5 	 0.002
-5.0 	  5.0 	 0.001
-5.0 	  5.5 	 0.001
-5.0 	  6.0 	 0.000
-5.0 	  6.5 	 0.000
-5.0 	  7.0 	 0.000
-5.0 	  7.5 	 0.000
-5.0 	  8.0 	 0.000
-5.0 	  8.5 	 0.000
-5.0 	  9.0 	 0.000
-5.0 	  9.5 	 0.000
-5.0 	 10.0 	 0.000
-5.0 	 10.5 	 0.000
-5.0 	 11.0 	 0.000
-5.0 	 11.5 	 0.000
-5.0 	 12.0 	 0.000

-4.5 	 -12.0 	 0.000
-4.5 	 -11.5 	 0.000
-4.5 	 -11.0 	 0.000
-4.5 	 -10.5 	 0.000
-4.5 	 -10.0 	 0.000
-4.5 	 -9.5 	 0.000
-4.5 	 -9.0 	 0.000
-4.5 	 -8.5 	 0.000
-4.5 	 -8.0 	 0.000
-4.5 	 -7.5 	 0.000
-4.5 	 -7.0 	 0.000
-4.5 	 -6.5 	 0.000
-4.5 	 -6.0 	 0.000
-4.5 	 -5.5 	 0.001
-4.5 	 -5.0 	 0.000
-4.5 	 -4.5 	 0.000
-4.5 	 -4.0 	 0.000
-4.5 	 -3.5 	 0.001
-4.5 	 -3.0 	 0.001
-4.5 	 -2.5 	 0.001
-4.5 	 -2.0 	 0.002
-4.5 	 -1.5 	 0.001
-4.5 	 -1.0 	 0.001
-4.5 	 -0.5 	 0.001
-4.5 	  0.0 	 0.001
-4.5 	  0.5 	 0.001
-4.5 	  1.0 	 0.001
-4.5 	  1.5 	 0.001
-4.5 	  2.0 	 0.001
-4.5 	  2.5 	 0.001
-4.5 	  3.0 	 0.001
-4.5 	  3.5 	 0.001
-4.5 	  4.0 	 0.001
-4.5 	  4.5 	 0.001
-4.5 	  5.0 	 0.001
-4.5 	  5.5 	 0.000
-4.5 	  6.0 	 0.000
-4.5 	  6.5 	 0.000
-4.5 	  7.0 	 0.000
-4.5 	  7.5 	 0.000
-4.5 	  8.0 	 0.000
-4.5 	  8.5 	 0.000
-4.5 	  9.0 	 0.000
-4.5 	  9.5 	 0.000
-4.5 	 10.0 	 0.000
-4.5 	 10.5 	 0.000
-4.5 	 11.0 	 0.000
-4.5 	 11.5 	 0.000
-4.5 	 12.0 	 0.000

-4.0 	 -12.0 	 0.000
-4.0 	 -11.5 	 0.000
-4.0 	 -11.0 	 0.000
-4.0 	 -10.5 	 0.000
-4.0 	 -10.0 	 0.000
-4.0 	 -9.5 	 0.000
-4.0 	 -9.0 	 0.000
-4.0 	 -8.5 	 0.000
-4.0 	 -8.0 	 0.000
-4.0 	 -7.5 	 0.000
-4.0 	 -7.0 	 0.000
-4.0 	 -6.5 	 0.000
-4.0 	 -6.0 	 0.000
-4.0 	 -5.5 	 0.000
-4.0 	 -5.0 	 0.000
